CODE;PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;COSTE_VENTA;km_anno;Revisiones;Edad Cliente;EDAD_COCHE;prediccion;probabilidad_compra
CLIN194;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;Medio;NO DATA;No;NO;2429;0;1;31;0;1;0.9707381423815846
CLIN195;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Sevilla;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;2257;0;1;20;0;1;0.9707381423815846
CLIN196;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;3239;0;1;30;0;1;0.9707381423815846
CLIN197;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Alava;NO;NO;SI;;NO DATA;No;NO;2429;0;0;30;0;1;0.9490788450793628
CLIN198;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Tarragona;NO;NO;NO;Alto;NO DATA;No;NO;1541;0;2;20;0;1;0.9651453183455987
CLIN200;A;TIPO1;FUEL 1;Baja;M;Otros;SOLTERO;M;Empresa;Huelva;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1781;0;1;20;0;1;0.9707381423815846
CLIN201;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;F;Empresa;Pontevedra;SI;NO;NO;Medio;NO DATA;No;NO;4312;0;1;19;0;1;0.9707381423815846
CLIN202;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;3599;0;2;20;0;1;0.9651453183455987
CLIN203;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Las Palmas;NO;NO;NO;Alto;NO DATA;No;NO;2036;0;1;28;0;1;0.9707381423815846
CLIN204;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;F;Empresa;Las Palmas;NO;NO;NO;Alto;NO DATA;No;NO;2275;0;1;23;0;1;0.9707381423815846
CLIN205;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Santa Cruz de Tenerife;SI;NO;NO;Medio;NO DATA;No;NO;2751;0;1;32;0;1;0.9707381423815846
CLIN206;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Lugo;NO;NO;NO;;NO DATA;No;NO;1781;0;0;23;0;1;0.9490788450793628
CLIN207;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;F;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;2495;0;1;22;0;1;0.9707381423815846
CLIN208;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;EN PAREJA;M;Empresa;Barcelona;NO;NO;SI;;NO DATA;Averia muy grave;SI;2429;0;1;32;0;1;0.9707381423815846
CLIN209;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;Medio;NO DATA;No;SI;4572;0;2;27;0;1;0.9651453183455987
CLIN210;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;2495;0;1;25;0;1;0.9707381423815846
CLIN211;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;1541;0;1;19;0;1;0.9707381423815846
CLIN212;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;NO DATA;No;NO;2495;0;1;32;0;1;0.9707381423815846
CLIN213;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2429;0;0;22;0;1;0.9490788450793628
CLIN214;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;Averia leve;NO;5286;0;1;19;0;1;0.9707381423815846
CLIN215;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;SI;Medio-Bajo;NO DATA;Averia muy grave;SI;2429;0;1;21;0;1;0.9707381423815846
CLIN216;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Lacoruna;SI;NO;NO;Medio;NO DATA;Averia grave;SI;4670;0;1;20;0;1;0.9707381423815846
CLIN218;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;No;SI;4312;0;1;18;0;1;0.9707381423815846
CLIN219;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;F;Empresa;Santa Cruz de Tenerife;SI;NO;NO;Alto;NO DATA;No;NO;4340;0;1;19;0;1;0.9707381423815846
CLIN220;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;OTROS;F;Empresa;Santa Cruz de Tenerife;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;2924;0;1;31;0;1;0.9707381423815846
CLIN221;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;M;Empresa;Navarra;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;2429;0;1;28;0;1;0.9707381423815846
CLIN222;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;M;Empresa;Lacoruna;SI;NO;NO;Alto;NO DATA;No;NO;2495;0;2;29;0;1;0.9651453183455987
CLIN223;A;TIPO1;FUEL 1;Baja;M;Financiera Banco;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;1541;0;1;31;0;1;0.9707381423815846
CLIN224;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Murcia;NO;NO;SI;;NO DATA;No;NO;3048;0;1;30;0;1;0.9707381423815846
CLIN225;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Gerona;SI;NO;NO;Alto;NO DATA;No;NO;1781;0;1;25;0;1;0.9707381423815846
CLIN226;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;No;NO;2257;0;1;24;0;1;0.9707381423815846
CLIN227;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;1781;0;1;27;0;1;0.9707381423815846
CLIN228;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Madrid;SI;NO;SI;Medio;NO DATA;No;NO;1781;0;1;31;0;1;0.9707381423815846
CLIN229;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Vizcaya;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1781;0;1;18;0;1;0.9707381423815846
CLIN230;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Asturias;SI;NO;SI;Alto;NO DATA;No;NO;2671;0;0;32;0;1;0.9490788450793628
CLIN231;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;1541;0;2;18;0;1;0.9651453183455987
CLIN232;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Alava;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;4670;0;1;19;0;1;0.9707381423815846
CLIN233;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;M;Empresa;Santa Cruz de Tenerife;SI;NO;SI;Medio-Bajo;NO DATA;No;NO;2275;0;1;23;0;1;0.9707381423815846
CLIN234;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;F;Empresa;Cordoba;NO;NO;NO;Medio;NO DATA;No;NO;1781;0;2;29;0;1;0.9651453183455987
CLIN235;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Santa Cruz de Tenerife;NO;NO;SI;;NO DATA;No;NO;2924;0;1;28;0;1;0.9707381423815846
CLIN236;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Madrid;NO;NO;SI;Medio;NO DATA;No;NO;2429;0;2;20;0;1;0.9651453183455987
CLIN237;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia leve;NO;1781;0;2;18;0;1;0.9651453183455987
CLIN238;A;TIPO1;FUEL 1;Baja;M;Otros;SOLTERO;M;Empresa;Santa Cruz de Tenerife;NO;NO;NO;;NO DATA;No;NO;2275;0;0;29;0;1;0.9490788450793628
CLIN239;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Alicante;SI;NO;NO;;NO DATA;No;NO;2495;0;2;28;0;1;0.9651453183455987
CLIN240;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Funcionario;Castellon;SI;NO;SI;Medio;NO DATA;No;NO;3599;0;1;20;0;1;0.9707381423815846
CLIN241;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2671;0;1;27;0;1;0.9707381423815846
CLIN242;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;Alto;NO DATA;No;NO;2429;0;1;30;0;1;0.9707381423815846
CLIN243;A;TIPO1;FUEL 1;Baja;M;Otros;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;1781;0;1;27;0;1;0.9707381423815846
CLIN244;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;F;Empresa;Barcelona;SI;NO;NO;Medio;NO DATA;No;NO;4670;0;1;22;0;1;0.9707381423815846
CLIN245;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;1781;0;1;27;0;1;0.9707381423815846
CLIN246;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;F;Empresa;Navarra;NO;NO;SI;Alto;NO DATA;No;NO;2429;0;1;18;0;1;0.9707381423815846
CLIN247;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Madrid;NO;NO;SI;Alto;NO DATA;No;NO;2429;0;1;24;0;1;0.9707381423815846
CLIN248;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Madrid;SI;NO;SI;Alto;NO DATA;No;SI;4572;0;1;21;0;1;0.9707381423815846
CLIN249;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Funcionario;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;3599;0;2;20;0;1;0.9651453183455987
CLIN250;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Tarragona;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;2429;0;1;20;0;1;0.9707381423815846
CLIN251;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Murcia;SI;NO;SI;Medio;NO DATA;Averia muy grave;SI;3239;0;2;20;0;1;0.9651453183455987
CLIN252;A;TIPO1;FUEL 1;Baja;M;Otros;SOLTERO;M;Empresa;Huelva;NO;NO;NO;Alto;NO DATA;No;NO;1781;0;2;30;0;1;0.9651453183455987
CLIN253;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;2257;0;1;18;0;1;0.9707381423815846
CLIN254;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Santa Cruz de Tenerife;NO;NO;SI;;NO DATA;No;NO;2924;0;1;27;0;1;0.9707381423815846
CLIN255;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Funcionario;Santa Cruz de Tenerife;NO;NO;SI;;NO DATA;No;NO;2924;0;2;20;0;1;0.9651453183455987
CLIN256;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;1781;0;1;32;0;1;0.9707381423815846
CLIN257;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;F;Empresa;Guadalajara;NO;NO;SI;Alto;NO DATA;No;NO;2429;0;1;21;0;1;0.9707381423815846
CLIN258;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Vizcaya;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;4670;0;2;21;0;1;0.9651453183455987
CLIN259;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Autonomo;Alicante;NO;NO;NO;;NO DATA;No;NO;1781;0;0;18;0;1;0.9490788450793628
CLIN260;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Malaga;SI;NO;NO;Alto;NO DATA;No;NO;4670;0;1;31;0;1;0.9707381423815846
CLIN261;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;2429;0;0;29;0;1;0.9490788450793628
CLIN262;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;M;Empresa;Malaga;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1781;0;2;28;0;1;0.9651453183455987
CLIN263;A;TIPO1;FUEL 1;Baja;M;Otros;SOLTERO;M;Empresa;Las Palmas;NO;NO;NO;Alto;NO DATA;No;NO;2275;0;0;32;0;1;0.9490788450793628
CLIN264;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Cantabria;NO;NO;SI;Alto;NO DATA;No;NO;2429;0;1;22;0;1;0.9707381423815846
CLIN265;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;M;Empresa;Leon;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;3599;0;1;26;0;1;0.9707381423815846
CLIN266;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Alava;SI;NO;NO;Medio;NO DATA;Averia muy grave;SI;2495;0;1;24;0;1;0.9707381423815846
CLIN267;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;F;Empresa;Cordoba;NO;NO;SI;;NO DATA;No;NO;2671;0;0;22;0;1;0.9490788450793628
CLIN268;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Valencia;NO;NO;SI;Medio;NO DATA;No;NO;2429;0;1;21;0;1;0.9707381423815846
CLIN269;A;TIPO1;FUEL 1;Baja;M;Financiera Banco;SOLTERO;F;Empresa;Salamanca;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1781;0;1;26;0;1;0.9707381423815846
CLIN270;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;OTROS;F;Empresa;Pontevedra;SI;NO;SI;Alto;NO DATA;No;NO;2429;0;0;19;0;1;0.9490788450793628
CLIN271;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Alicante;SI;NO;SI;Medio-Bajo;NO DATA;No;NO;1781;0;1;24;0;1;0.9707381423815846
CLIN272;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;F;Empresa;Valencia;NO;NO;SI;Alto;NO DATA;No;NO;2429;0;2;32;0;1;0.9651453183455987
CLIN273;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;1781;0;1;32;0;1;0.9707381423815846
CLIN274;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Madrid;SI;NO;SI;Alto;NO DATA;No;NO;4572;0;2;28;0;1;0.9651453183455987
CLIN275;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Granada;NO;NO;SI;;NO DATA;No;NO;2429;0;1;29;0;1;0.9707381423815846
CLIN276;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2429;0;0;20;0;1;0.9490788450793628
CLIN277;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Valencia;NO;NO;SI;Alto;NO DATA;No;NO;2429;0;0;26;0;1;0.9490788450793628
CLIN278;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;M;Empresa;Alicante;NO;NO;SI;;NO DATA;No;NO;2429;0;1;24;0;1;0.9707381423815846
CLIN279;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;1781;0;1;26;0;1;0.9707381423815846
CLIN280;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Guadalajara;SI;NO;SI;;NO DATA;No;NO;1781;0;1;32;0;1;0.9707381423815846
CLIN281;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Granada;NO;NO;NO;;NO DATA;No;NO;1781;0;1;31;0;1;0.9707381423815846
CLIN282;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;Alto;NO DATA;No;NO;2429;0;2;30;0;1;0.9651453183455987
CLIN283;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;F;Empresa;Alicante;SI;NO;SI;Medio;NO DATA;No;NO;2429;0;1;22;0;1;0.9707381423815846
CLIN284;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;1781;0;1;19;0;1;0.9707381423815846
CLIN285;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;M;Empresa;Valencia;SI;NO;SI;Medio-Bajo;NO DATA;No;NO;1781;0;2;29;0;1;0.9651453183455987
CLIN286;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;F;Empresa;Valencia;NO;NO;NO;;NO DATA;No;NO;1781;0;1;31;0;1;0.9707381423815846
CLIN287;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;;NO DATA;No;NO;1781;0;0;25;0;1;0.9490788450793628
CLIN288;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2429;0;1;23;0;1;0.9707381423815846
CLIN289;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;1781;0;0;32;0;1;0.9490788450793628
CLIN290;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;SI;Medio;NO DATA;No;NO;2429;0;1;28;0;1;0.9707381423815846
CLIN291;A;TIPO1;FUEL 1;Baja;M;Otros;SOLTERO;M;Empresa;Lacoruna;NO;NO;SI;;NO DATA;No;NO;2671;0;0;31;0;1;0.9490788450793628
CLIN292;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;F;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;1781;0;0;20;0;1;0.9490788450793628
CLIN293;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2429;0;1;24;0;1;0.9707381423815846
CLIN294;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;M;Empresa;Alicante;NO;NO;SI;;NO DATA;No;NO;2671;0;1;22;0;1;0.9707381423815846
CLIN295;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2671;0;0;19;0;1;0.9490788450793628
CLIN296;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2671;0;1;20;0;1;0.9707381423815846
CLIN297;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Funcionario;Madrid;NO;NO;SI;;NO DATA;No;NO;2429;0;0;19;0;1;0.9490788450793628
CLIN298;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;2429;0;1;32;0;1;0.9707381423815846
CLIN299;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Pontevedra;NO;NO;NO;;NO DATA;No;NO;1781;0;2;20;0;1;0.9651453183455987
CLIN300;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Cordoba;NO;NO;NO;;NO DATA;No;NO;1781;0;1;21;0;1;0.9707381423815846
CLIN301;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;F;Empresa;Burgos;NO;NO;NO;;NO DATA;No;NO;1781;0;1;18;0;1;0.9707381423815846
CLIN302;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Salamanca;NO;NO;SI;;NO DATA;No;NO;2671;0;1;20;0;1;0.9707381423815846
CLIN303;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Lacoruna;NO;NO;SI;;NO DATA;No;NO;2429;0;2;24;0;1;0.9651453183455987
CLIN304;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;F;Empresa;Navarra;NO;NO;SI;;NO DATA;No;NO;2429;0;1;26;0;1;0.9707381423815846
CLIN305;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;NO;;NO DATA;No;SI;1781;0;1;18;0;1;0.9707381423815846
CLIN306;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;3644;0;1;31;0;1;0.9707381423815846
CLIN307;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2429;0;1;31;0;1;0.9707381423815846
CLIN308;A;TIPO1;FUEL 1;Baja;M;Otros;SOLTERO;F;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;2671;0;1;29;0;1;0.9707381423815846
CLIN309;A;TIPO1;FUEL 1;Baja;M;Otros;SOLTERO;F;Funcionario;Santa Cruz de Tenerife;NO;NO;NO;;NO DATA;No;NO;2275;0;1;23;0;1;0.9707381423815846
CLIN310;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Baleares;SI;NO;NO;;NO DATA;No;NO;1781;0;1;24;0;1;0.9707381423815846
CLIN311;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;2671;0;1;31;0;1;0.9707381423815846
CLIN312;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Asturias;NO;NO;SI;;NO DATA;No;NO;2429;0;1;18;0;1;0.9707381423815846
CLIN313;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;M;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;2429;0;1;29;0;1;0.9707381423815846
CLIN314;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;F;Empresa;Alicante;NO;NO;SI;;NO DATA;No;NO;2429;0;1;24;0;1;0.9707381423815846
CLIN315;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Lerida;NO;NO;NO;;NO DATA;No;NO;1781;0;1;25;0;1;0.9707381423815846
CLIN316;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2429;0;1;24;0;1;0.9707381423815846
CLIN317;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Granada;NO;NO;NO;;NO DATA;No;NO;1781;0;1;22;0;1;0.9707381423815846
CLIN318;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;2671;0;0;30;0;1;0.9490788450793628
CLIN319;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2429;0;1;32;0;1;0.9707381423815846
CLIN320;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2429;0;0;20;0;1;0.9490788450793628
CLIN321;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;F;Empresa;Murcia;NO;NO;SI;;NO DATA;No;NO;2429;0;1;27;0;1;0.9707381423815846
CLIN322;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;F;Empresa;Pontevedra;NO;NO;SI;;NO DATA;No;NO;3644;0;0;20;0;1;0.9490788450793628
CLIN323;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Badajoz;NO;NO;NO;;NO DATA;No;NO;1781;0;1;23;0;1;0.9707381423815846
CLIN324;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;F;Empresa;Santa Cruz de Tenerife;NO;NO;SI;;NO DATA;No;NO;3413;0;1;31;0;1;0.9707381423815846
CLIN325;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Gerona;SI;NO;SI;;NO DATA;No;NO;1781;0;1;28;0;1;0.9707381423815846
CLIN326;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;F;Empresa;Santa Cruz de Tenerife;NO;NO;NO;;NO DATA;No;NO;2275;0;1;24;0;1;0.9707381423815846
CLIN327;A;TIPO1;FUEL 1;Baja;M;Otros;SOLTERO;F;Empresa;Almeria;NO;NO;NO;;NO DATA;No;NO;1781;0;2;29;0;1;0.9651453183455987
CLIN328;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2671;0;0;32;0;1;0.9490788450793628
CLIN329;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;1781;0;1;31;0;1;0.9707381423815846
CLIN330;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Malaga;NO;NO;SI;;NO DATA;No;NO;2429;0;1;29;0;1;0.9707381423815846
CLIN331;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;F;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2429;0;0;31;0;1;0.9490788450793628
CLIN332;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Santa Cruz de Tenerife;NO;NO;SI;;NO DATA;No;NO;2924;0;0;30;0;1;0.9490788450793628
CLIN333;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;NO;;NO DATA;No;NO;1781;0;1;19;0;1;0.9707381423815846
CLIN334;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2429;0;1;32;0;1;0.9707381423815846
CLIN335;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Alicante;NO;NO;NO;;NO DATA;No;NO;1781;0;1;27;0;1;0.9707381423815846
CLIN336;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Guipuzcua;NO;NO;NO;;NO DATA;No;NO;1781;0;0;23;0;1;0.9490788450793628
